User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Device
1955,Basic,13,2022-10-11,2023-07-08,Italy,34,Smartphone
925,Basic,10,2022-10-25,2023-07-01,UnitedStates,27,Laptop
829,Standard,10,2022-09-01,2023-06-29,Spain,31,Tablet
281,Premium,12,2022-11-02,2023-06-28,UnitedStates,33,SmartTV
127,Basic,10,2021-11-23,2023-06-23,Brazil,36,Smartphone
589,Standard,15,2022-08-04,2023-06-29,Spain,28,Laptop
1044,Premium,11,2022-09-26,2023-07-03,Canada,46,Tablet
390,Standard,13,2022-07-03,2023-06-28,Italy,43,Laptop
772,Basic,12,2022-10-02,2023-07-01,Spain,48,Laptop
1475,Basic,13,2022-10-27,2023-07-06,Italy,47,Laptop
1608,Standard,11,2022-10-12,2023-07-08,Mexico,32,SmartTV
1296,Premium,12,2022-06-30,2023-07-03,Spain,28,SmartTV
1816,Premium,14,2022-10-12,2023-07-07,France,51,Laptop
933,Standard,10,2022-08-11,2023-07-01,Mexico,35,Laptop
1186,Premium,13,2022-10-07,2023-07-05,France,32,SmartTV
2257,Standard,12,2022-10-20,2023-07-10,Spain,28,Laptop
1753,Standard,15,2022-10-26,2023-07-06,UnitedKingdom,47,Laptop
1724,Premium,12,2022-07-04,2023-07-08,Australia,28,Laptop
189,Premium,13,2022-09-02,2023-06-26,Spain,47,SmartTV
903,Standard,11,2022-09-25,2023-06-29,Mexico,42,Laptop
905,Basic,13,2022-10-01,2023-06-30,Italy,38,Laptop
667,Basic,11,2022-06-30,2023-06-30,Spain,51,Smartphone
821,Basic,12,2022-07-13,2023-06-29,UnitedStates,35,Laptop
2267,Basic,11,2022-08-15,2023-07-10,Brazil,36,Smartphone
1058,Basic,15,2022-11-05,2023-07-02,UnitedStates,28,SmartTV
1572,Basic,13,2022-07-11,2023-07-06,Canada,39,Laptop
1425,Basic,13,2022-07-24,2023-07-05,Germany,37,Smartphone
260,Basic,10,2022-07-17,2023-06-26,Italy,27,Smartphone
2334,Standard,13,2022-09-16,2023-07-12,Canada,39,Smartphone
1208,Basic,11,2022-09-24,2023-07-04,UnitedStates,34,Smartphone
11,Basic,10,2022-05-16,2023-06-22,UnitedStates,31,Smartphone
153,Standard,11,2022-12-25,2023-06-24,UnitedKingdom,47,Smartphone
728,Standard,14,2022-08-04,2023-06-29,UnitedStates,39,Laptop
655,Basic,11,2022-07-26,2023-06-29,UnitedStates,42,Tablet
927,Basic,11,2022-10-20,2023-07-02,Canada,42,Laptop
1974,Standard,11,2022-11-05,2023-07-08,Canada,42,Smartphone
782,Basic,13,2022-11-02,2023-07-01,Brazil,44,Laptop
506,Premium,14,2022-10-23,2023-06-29,UnitedStates,27,SmartTV
201,Premium,11,2022-07-04,2023-06-27,UnitedStates,49,SmartTV
439,Standard,12,2022-10-23,2023-06-27,Spain,37,SmartTV
362,Basic,11,2022-12-08,2023-06-27,Canada,31,Laptop
592,Basic,15,2022-06-09,2023-06-29,Spain,33,Smartphone
1136,Basic,14,2022-10-24,2023-07-04,UnitedStates,46,Smartphone
2159,Premium,11,2022-09-17,2023-07-12,Australia,40,Tablet
695,Basic,13,2022-09-21,2023-06-28,Italy,28,Laptop
2307,Basic,14,2022-10-19,2023-07-12,Canada,41,Smartphone
447,Basic,15,2022-08-11,2023-06-28,Brazil,36,Laptop
2081,Premium,15,2022-08-18,2023-07-08,UnitedStates,30,SmartTV
1377,Basic,13,2022-07-09,2023-07-04,Canada,31,SmartTV
2491,Premium,13,2022-07-18,2023-07-11,France,41,Smartphone
2124,Standard,14,2022-09-14,2023-07-11,Canada,40,Laptop
1035,Basic,14,2022-08-14,2023-07-01,Germany,43,Smartphone
1397,Basic,14,2022-10-07,2023-07-03,Brazil,29,Laptop
899,Premium,15,2022-09-01,2023-06-29,Australia,37,Laptop
1541,Premium,15,2022-10-17,2023-07-07,UnitedStates,33,Smartphone
2268,Standard,15,2022-08-16,2023-07-11,Mexico,48,SmartTV
528,Standard,13,2022-07-13,2023-06-29,Mexico,42,Smartphone
954,Standard,13,2022-06-17,2023-06-30,Canada,38,Smartphone
1877,Premium,11,2022-09-13,2023-07-07,Brazil,50,Smartphone
1434,Standard,13,2022-07-01,2023-07-04,Canada,51,Laptop
123,Standard,13,2022-05-25,2023-06-26,UnitedKingdom,49,Smartphone
202,Basic,12,2022-06-26,2023-06-27,Canada,31,Tablet
1380,Basic,11,2022-07-28,2023-07-05,Germany,47,Laptop
219,Premium,12,2022-11-16,2023-06-25,Spain,46,Smartphone
617,Basic,11,2022-09-05,2023-06-28,Brazil,45,Smartphone
1578,Standard,11,2022-06-30,2023-07-06,Mexico,44,Laptop
285,Basic,10,2022-09-01,2023-06-27,Germany,42,Laptop
1820,Basic,14,2022-10-20,2023-07-07,Italy,48,SmartTV
237,Premium,13,2022-07-07,2023-06-25,Brazil,46,Tablet
1182,Basic,14,2022-09-17,2023-07-04,Canada,28,Smartphone
244,Premium,15,2022-04-26,2023-06-26,Australia,28,Smartphone
346,Premium,15,2022-08-31,2023-06-26,France,37,Tablet
141,Premium,12,2022-05-11,2023-06-27,UnitedStates,42,Smartphone
1046,Basic,13,2022-10-06,2023-07-03,UnitedStates,27,Laptop
623,Standard,13,2022-08-30,2023-06-28,UnitedStates,29,SmartTV
65,Basic,10,2023-03-29,2023-06-28,Germany,40,Laptop
660,Basic,12,2022-06-27,2023-06-29,Germany,28,SmartTV
926,Premium,13,2022-10-23,2023-07-02,UnitedStates,33,Laptop
1000,Basic,10,2022-08-20,2023-07-02,UnitedStates,49,Smartphone
2437,Basic,11,2022-09-18,2023-07-11,Spain,49,SmartTV
1707,Basic,13,2022-07-28,2023-07-06,Canada,39,Smartphone
1733,Basic,15,2022-08-16,2023-07-06,UnitedStates,27,Tablet
1563,Standard,15,2022-08-25,2023-07-03,Mexico,42,Laptop
1499,Premium,12,2022-07-13,2023-07-06,Australia,36,SmartTV
1982,Basic,14,2022-09-15,2023-07-09,Brazil,44,Smartphone
2240,Basic,12,2022-10-25,2023-07-11,Italy,51,Laptop
2164,Standard,10,2022-10-12,2023-07-11,Spain,32,Smartphone
49,Premium,15,2022-11-10,2023-06-23,Spain,28,Laptop
354,Standard,10,2022-08-16,2023-06-28,Australia,40,Laptop
1165,Basic,15,2022-06-27,2023-07-03,UnitedStates,51,Smartphone
626,Premium,10,2022-09-23,2023-06-30,UnitedStates,30,Laptop
2472,Basic,14,2022-09-29,2023-07-14,Canada,27,Tablet
1290,Standard,13,2022-07-02,2023-07-03,Germany,43,Laptop
2223,Standard,12,2022-08-22,2023-07-10,Mexico,29,Laptop
1495,Basic,12,2022-08-04,2023-07-06,UnitedStates,29,Tablet
2263,Standard,14,2022-09-19,2023-07-09,UnitedKingdom,50,Tablet
2209,Standard,10,2022-07-13,2023-07-09,Spain,48,Tablet
2144,Standard,14,2022-07-15,2023-07-10,Australia,47,Smartphone
646,Premium,10,2022-10-27,2023-06-30,France,49,Laptop
1798,Standard,10,2022-07-26,2023-07-08,UnitedKingdom,51,Smartphone
698,Standard,10,2022-10-12,2023-07-02,UnitedStates,28,Laptop
2412,Premium,12,2022-08-01,2023-07-13,Canada,27,SmartTV
366,Premium,12,2022-10-17,2023-06-29,France,41,SmartTV
2328,Standard,13,2022-10-26,2023-07-11,Mexico,40,Laptop
665,Basic,10,2022-06-18,2023-06-28,Italy,38,Smartphone
2051,Premium,10,2022-09-28,2023-07-09,UnitedStates,48,Smartphone
974,Premium,13,2022-09-28,2023-07-03,Australia,31,Smartphone
2077,Basic,11,2022-07-19,2023-07-08,Spain,39,Laptop
2433,Standard,10,2022-08-22,2023-07-11,Mexico,48,Tablet
2151,Premium,13,2022-08-14,2023-07-08,Spain,34,SmartTV
881,Premium,11,2022-06-11,2023-07-01,UnitedStates,31,Smartphone
1970,Basic,14,2022-11-08,2023-07-08,Italy,27,Laptop
2306,Premium,10,2022-10-18,2023-07-11,UnitedStates,33,SmartTV
446,Basic,14,2022-06-28,2023-06-28,France,46,Smartphone
296,Basic,12,2022-10-01,2023-06-27,France,48,Tablet
2083,Standard,12,2022-08-27,2023-07-09,UnitedKingdom,42,Tablet
859,Standard,12,2022-09-04,2023-06-30,Spain,51,Tablet
602,Premium,14,2022-06-05,2023-06-29,Brazil,30,Smartphone
177,Basic,15,2022-05-23,2023-06-26,Brazil,27,Smartphone
748,Standard,13,2022-06-30,2023-06-28,UnitedKingdom,40,SmartTV
2076,Premium,15,2022-07-16,2023-07-11,Spain,46,Laptop
100,Basic,12,2023-01-22,2023-06-25,Italy,35,Laptop
2168,Standard,14,2022-10-20,2023-07-10,UnitedStates,27,SmartTV
1009,Standard,14,2022-07-05,2023-07-02,Spain,31,Laptop
24,Standard,12,2022-04-03,2023-06-26,Australia,31,Tablet
43,Standard,12,2022-02-07,2023-06-27,UnitedKingdom,36,SmartTV
1544,Standard,14,2022-10-25,2023-07-05,Australia,47,Tablet
379,Standard,10,2022-08-12,2023-06-28,Spain,46,SmartTV
2441,Premium,10,2022-10-07,2023-07-10,UnitedStates,49,Smartphone
686,Basic,14,2022-08-18,2023-06-28,UnitedStates,37,Tablet
1366,Premium,15,2022-06-29,2023-07-04,France,45,Laptop
78,Standard,15,2022-11-18,2023-06-28,Mexico,49,Tablet
1660,Premium,12,2022-08-07,2023-07-08,UnitedStates,44,Tablet
1890,Standard,15,2022-10-21,2023-07-08,Germany,33,Laptop
1845,Basic,12,2022-08-16,2023-07-07,Germany,32,Smartphone
1108,Standard,10,2022-09-02,2023-07-03,UnitedKingdom,34,Laptop
1994,Standard,11,2022-07-17,2023-07-10,Australia,28,Laptop
1601,Premium,14,2022-09-19,2023-07-05,UnitedStates,39,Smartphone
373,Standard,10,2022-06-18,2023-06-26,UnitedKingdom,44,Tablet
1293,Standard,11,2022-07-01,2023-07-04,Mexico,40,Tablet
387,Premium,11,2022-07-19,2023-06-28,Brazil,39,Tablet
1102,Basic,15,2022-07-27,2023-07-03,Spain,32,Smartphone
1746,Premium,14,2022-10-10,2023-07-07,Spain,28,SmartTV
1951,Basic,15,2022-09-23,2023-07-08,France,40,Tablet
731,Premium,13,2022-06-19,2023-06-29,UnitedStates,30,Tablet
2468,Standard,14,2022-10-24,2023-07-12,UnitedStates,47,Smartphone
1912,Basic,11,2022-09-15,2023-07-09,Spain,41,Laptop
930,Basic,10,2022-08-18,2023-07-01,Germany,47,Laptop
1989,Premium,12,2022-08-06,2023-07-09,Canada,47,Tablet
803,Standard,14,2022-06-19,2023-07-01,UnitedStates,43,SmartTV
1337,Basic,11,2022-10-31,2023-07-04,Brazil,31,Tablet
503,Standard,14,2022-11-10,2023-06-26,UnitedStates,30,Tablet
2239,Standard,12,2022-10-22,2023-07-08,Spain,40,SmartTV
2351,Premium,14,2022-07-15,2023-07-10,UnitedStates,40,Smartphone
742,Basic,13,2022-06-10,2023-06-30,Spain,51,Smartphone
831,Premium,10,2022-09-02,2023-06-29,Spain,35,Smartphone
340,Basic,14,2022-09-13,2023-06-25,Italy,44,Smartphone
878,Standard,13,2022-06-28,2023-07-02,UnitedStates,33,Smartphone
1734,Standard,14,2022-08-19,2023-07-08,Canada,35,Tablet
1648,Standard,15,2022-06-30,2023-07-06,UnitedKingdom,41,Smartphone
1004,Premium,14,2022-08-11,2023-07-02,Australia,42,SmartTV
1307,Basic,10,2022-07-06,2023-07-03,Brazil,34,Tablet
1517,Basic,11,2022-07-15,2023-07-05,Brazil,28,SmartTV
1703,Standard,13,2022-09-01,2023-07-06,UnitedStates,48,SmartTV
1637,Basic,11,2022-07-28,2023-07-05,Brazil,51,Laptop
2478,Standard,10,2022-08-16,2023-07-13,Mexico,47,Tablet
785,Basic,12,2022-10-28,2023-06-29,Italy,35,Laptop
1531,Premium,12,2022-09-21,2023-07-05,France,30,Tablet
39,Premium,15,2022-12-28,2023-06-23,Spain,27,SmartTV
1946,Basic,10,2022-09-11,2023-07-10,UnitedStates,34,SmartTV
1565,Basic,10,2022-08-11,2023-07-07,Italy,36,SmartTV
578,Standard,13,2022-10-23,2023-06-28,UnitedStates,29,Laptop
267,Basic,11,2022-09-08,2023-06-27,Brazil,44,Laptop
1744,Premium,15,2022-10-04,2023-07-10,Spain,30,SmartTV
1076,Premium,15,2022-08-06,2023-07-03,UnitedStates,38,Laptop
1699,Premium,10,2022-09-17,2023-07-04,Spain,31,Laptop
9,Standard,12,2022-10-20,2023-06-23,Spain,37,Smartphone
745,Basic,11,2022-06-12,2023-06-30,UnitedStates,28,Laptop
582,Basic,12,2022-07-16,2023-06-28,Canada,43,Laptop
1691,Premium,13,2022-11-05,2023-07-05,UnitedStates,27,SmartTV
486,Premium,15,2022-09-13,2023-06-26,France,37,Laptop
919,Premium,15,2022-11-11,2023-06-29,Spain,40,Smartphone
1422,Basic,15,2022-08-27,2023-07-05,Canada,49,Laptop
154,Standard,11,2023-03-11,2023-06-27,Australia,27,Laptop
776,Premium,11,2022-10-21,2023-07-01,UnitedStates,44,Laptop
1632,Basic,14,2022-09-03,2023-07-06,Canada,27,Laptop
1340,Basic,14,2022-11-05,2023-07-06,Italy,40,Smartphone
1493,Standard,13,2022-08-12,2023-07-03,UnitedStates,37,Laptop
1817,Basic,12,2022-10-13,2023-07-08,Brazil,43,Smartphone
649,Premium,14,2022-08-20,2023-06-29,Spain,38,Smartphone
1070,Basic,15,2022-09-06,2023-07-03,Italy,31,Tablet
2212,Basic,14,2022-07-14,2023-07-11,Spain,41,SmartTV
1080,Basic,11,2022-07-04,2023-07-03,Germany,33,Smartphone
2386,Premium,11,2022-11-10,2023-07-12,France,41,Smartphone
798,Standard,15,2022-07-12,2023-06-30,Mexico,35,Laptop
2479,Standard,11,2022-08-16,2023-07-11,Spain,51,Laptop
935,Basic,10,2022-08-07,2023-07-02,Italy,44,Smartphone
555,Basic,11,2022-09-13,2023-06-28,Germany,37,Smartphone
1214,Basic,10,2022-08-09,2023-07-03,Australia,51,Smartphone
645,Basic,13,2022-10-27,2023-06-29,Germany,41,Laptop
773,Standard,13,2022-10-01,2023-06-30,UnitedStates,27,SmartTV
2471,Basic,10,2022-10-17,2023-07-11,UnitedStates,46,Smartphone
2114,Basic,12,2022-11-03,2023-07-10,Australia,46,Tablet
497,Basic,11,2022-11-09,2023-06-29,Brazil,44,Smartphone
236,Basic,11,2022-05-08,2023-06-26,France,39,Smartphone
498,Standard,11,2022-11-17,2023-06-28,Mexico,41,Smartphone
1907,Basic,10,2022-09-28,2023-07-09,Brazil,45,Smartphone
1861,Premium,15,2022-07-03,2023-07-07,France,38,Laptop
2154,Standard,12,2022-08-29,2023-07-10,Canada,30,SmartTV
2319,Premium,13,2022-11-11,2023-07-11,Canada,37,SmartTV
1526,Premium,10,2022-08-28,2023-07-06,UnitedStates,51,Tablet
1780,Basic,13,2022-07-24,2023-07-07,UnitedStates,43,SmartTV
2071,Premium,11,2022-07-09,2023-07-08,France,35,Smartphone
2211,Premium,13,2022-07-13,2023-07-09,Spain,27,Laptop
807,Basic,11,2022-06-28,2023-06-30,Canada,46,Tablet
1788,Standard,10,2022-07-06,2023-07-09,Mexico,48,SmartTV
2422,Basic,14,2022-07-17,2023-07-12,Spain,40,SmartTV
1176,Premium,11,2022-08-27,2023-07-05,Spain,37,SmartTV
2053,Standard,14,2022-09-19,2023-07-09,UnitedKingdom,37,Laptop
1960,Premium,13,2022-10-23,2023-07-08,UnitedStates,41,Laptop
2090,Basic,12,2022-09-20,2023-07-12,Italy,31,Tablet
1762,Basic,10,2022-11-04,2023-07-06,Spain,28,Smartphone
1210,Premium,14,2022-09-06,2023-07-03,UnitedStates,50,SmartTV
2295,Basic,11,2022-08-30,2023-07-13,Germany,34,SmartTV
2423,Standard,12,2022-07-19,2023-07-11,UnitedStates,30,Laptop
297,Basic,13,2022-11-02,2023-06-24,Brazil,40,Smartphone
729,Standard,15,2022-07-07,2023-06-30,Canada,43,Smartphone
1077,Basic,15,2022-07-22,2023-06-30,Canada,38,Laptop
1881,Premium,15,2022-09-23,2023-07-07,Spain,28,Tablet
2313,Standard,11,2022-11-04,2023-07-09,Mexico,36,Tablet
1098,Standard,10,2022-07-04,2023-07-02,Mexico,39,Smartphone
1157,Basic,14,2022-06-27,2023-07-03,Brazil,32,SmartTV
624,Standard,10,2022-09-02,2023-06-30,Canada,42,Smartphone
1639,Standard,15,2022-07-22,2023-07-06,Spain,47,Laptop
1625,Basic,10,2022-10-26,2023-07-04,Italy,51,SmartTV
1646,Basic,15,2022-07-07,2023-07-09,UnitedStates,46,Tablet
2132,Basic,12,2022-07-24,2023-07-11,Brazil,27,SmartTV
2200,Basic,14,2022-07-30,2023-07-12,UnitedStates,40,Laptop
495,Basic,13,2022-09-30,2023-06-27,Germany,39,Smartphone
195,Basic,11,2022-08-26,2023-06-24,Germany,50,Smartphone
1351,Basic,12,2022-08-27,2023-07-05,France,34,Laptop
1502,Premium,14,2022-07-11,2023-07-05,Brazil,40,Laptop
1217,Basic,12,2022-07-12,2023-07-01,Brazil,42,Laptop
969,Premium,12,2022-09-02,2023-06-30,Canada,28,SmartTV
844,Premium,10,2022-10-14,2023-07-02,Spain,47,SmartTV
1700,Basic,12,2022-09-13,2023-07-08,Italy,28,SmartTV
1521,Premium,11,2022-08-06,2023-07-05,Spain,49,Tablet
802,Basic,13,2022-06-22,2023-06-30,Spain,33,Smartphone
324,Standard,15,2022-05-22,2023-06-27,Australia,32,Tablet
1234,Standard,12,2022-06-25,2023-07-03,Spain,48,Smartphone
1823,Standard,10,2022-10-28,2023-07-06,UnitedStates,28,Tablet
286,Premium,14,2022-10-14,2023-06-27,France,50,Laptop
654,Standard,12,2022-07-17,2023-06-28,Canada,30,Smartphone
352,Basic,10,2022-09-20,2023-06-26,Canada,38,Laptop
1446,Premium,13,2022-07-07,2023-07-05,Spain,48,Tablet
1243,Standard,14,2022-08-14,2023-07-02,UnitedKingdom,43,Smartphone
1804,Standard,12,2022-08-21,2023-07-09,Spain,40,Laptop
25,Basic,10,2023-03-14,2023-06-28,Germany,40,Laptop
1429,Standard,12,2022-07-12,2023-07-06,Spain,48,Laptop
1629,Standard,14,2022-09-12,2023-07-04,Canada,40,SmartTV
2250,Basic,14,2022-11-10,2023-07-11,Germany,33,Tablet
88,Standard,12,2022-09-27,2023-06-28,Mexico,47,Tablet
913,Standard,15,2022-10-10,2023-07-01,UnitedKingdom,32,Laptop
1338,Standard,14,2022-11-03,2023-07-04,Mexico,45,Laptop
2227,Basic,11,2022-09-11,2023-07-10,Spain,31,Laptop
1593,Standard,14,2022-08-15,2023-07-05,Mexico,28,Smartphone
1892,Basic,15,2022-10-25,2023-07-09,Brazil,46,Smartphone
1671,Premium,13,2022-09-19,2023-07-06,Spain,39,Smartphone
1302,Basic,11,2022-06-23,2023-07-03,Canada,40,SmartTV
2408,Basic,12,2022-08-25,2023-07-13,UnitedStates,45,Smartphone
2335,Premium,15,2022-09-08,2023-07-10,UnitedStates,45,Laptop
517,Basic,12,2022-08-06,2023-06-28,Spain,34,SmartTV
427,Basic,11,2022-11-06,2023-06-26,Brazil,51,SmartTV
897,Basic,14,2022-08-21,2023-06-30,Canada,32,Laptop
1260,Basic,11,2022-10-13,2023-07-04,Germany,31,Laptop
1519,Premium,14,2022-07-27,2023-07-05,Spain,31,Tablet
445,Basic,12,2022-06-24,2023-06-28,Germany,41,Tablet
1314,Premium,13,2022-08-14,2023-07-05,Canada,38,Tablet
29,Premium,15,2022-12-19,2023-06-23,Spain,36,Laptop
1787,Basic,11,2022-07-07,2023-07-07,Brazil,28,Laptop
1227,Basic,15,2022-06-27,2023-07-04,Canada,36,Tablet
1280,Basic,14,2022-08-25,2023-07-04,Italy,28,Laptop
1584,Standard,11,2022-07-02,2023-07-07,Canada,51,Tablet
941,Premium,10,2022-06-26,2023-06-29,UnitedStates,36,SmartTV
1871,Basic,10,2022-08-15,2023-07-06,UnitedStates,43,SmartTV
1040,Basic,11,2022-09-04,2023-07-04,Italy,51,Smartphone
396,Premium,14,2022-06-10,2023-06-27,France,30,Smartphone
1306,Premium,15,2022-07-02,2023-07-05,France,33,Laptop
66,Premium,15,2022-01-30,2023-06-27,France,29,Smartphone
2278,Standard,15,2022-07-14,2023-07-12,UnitedKingdom,38,Tablet
386,Basic,14,2022-07-11,2023-06-26,France,48,Tablet
1183,Standard,15,2022-09-19,2023-07-02,UnitedKingdom,44,Tablet
1148,Standard,12,2022-07-11,2023-07-02,UnitedStates,38,Smartphone
1967,Basic,13,2022-11-05,2023-07-06,Brazil,29,Laptop
1512,Premium,10,2022-06-27,2023-07-06,Canada,28,SmartTV
1794,Premium,12,2022-07-06,2023-07-08,Canada,36,Tablet
781,Premium,14,2022-11-13,2023-06-29,France,30,Smartphone
2329,Standard,12,2022-10-25,2023-07-10,Spain,33,SmartTV
613,Standard,12,2022-07-27,2023-06-28,UnitedKingdom,51,Laptop
2249,Premium,12,2022-11-11,2023-07-10,Australia,35,Smartphone
932,Basic,11,2022-08-11,2023-07-02,Brazil,37,SmartTV
313,Standard,13,2022-05-27,2023-06-27,UnitedKingdom,36,Laptop
289,Standard,15,2022-11-20,2023-06-25,Spain,34,SmartTV
98,Standard,13,2022-03-07,2023-06-28,Mexico,31,Tablet
2123,Standard,12,2022-09-23,2023-07-09,UnitedStates,37,Tablet
1717,Basic,10,2022-07-08,2023-07-07,Spain,46,Smartphone
1997,Basic,14,2022-07-10,2023-07-08,Brazil,47,SmartTV
246,Premium,11,2022-05-03,2023-06-25,France,38,Smartphone
1086,Premium,15,2022-06-26,2023-07-01,Spain,51,Tablet
471,Premium,15,2022-07-08,2023-06-27,UnitedStates,43,Tablet
1559,Premium,12,2022-09-16,2023-07-03,Australia,30,Tablet
2018,Standard,10,2022-09-16,2023-07-09,UnitedStates,41,Laptop
1113,Standard,13,2022-09-20,2023-07-01,Mexico,44,Laptop
1081,Premium,10,2022-06-27,2023-06-30,France,40,Smartphone
988,Standard,12,2022-10-31,2023-07-02,UnitedKingdom,40,Smartphone
423,Standard,15,2022-09-12,2023-06-27,UnitedKingdom,41,Smartphone
661,Premium,14,2022-06-27,2023-06-28,France,49,Laptop
1963,Standard,15,2022-10-27,2023-07-07,UnitedKingdom,31,SmartTV
1505,Basic,12,2022-06-30,2023-07-05,Italy,30,Laptop
269,Standard,13,2022-10-15,2023-06-25,Spain,29,Laptop
1686,Premium,11,2022-11-01,2023-07-08,Spain,40,Laptop
724,Premium,14,2022-08-01,2023-06-29,Spain,44,Laptop
1128,Standard,10,2022-11-05,2023-07-03,Mexico,42,Tablet
1978,Standard,11,2022-10-03,2023-07-09,UnitedKingdom,30,SmartTV
187,Basic,13,2022-07-10,2023-06-24,Brazil,49,Laptop
2134,Standard,13,2022-07-22,2023-07-12,Spain,43,SmartTV
2347,Basic,13,2022-07-16,2023-07-10,Spain,49,SmartTV
2010,Basic,13,2022-08-03,2023-07-10,Germany,28,Laptop
610,Premium,13,2022-07-05,2023-06-29,UnitedStates,28,Tablet
382,Standard,10,2022-06-07,2023-06-26,Canada,51,SmartTV
1782,Basic,13,2022-07-19,2023-07-10,Canada,51,Laptop
1411,Premium,14,2022-11-01,2023-07-04,France,33,SmartTV
329,Premium,11,2022-07-22,2023-06-25,Spain,35,SmartTV
2116,Premium,12,2022-11-01,2023-07-10,France,33,Tablet
957,Basic,14,2022-06-27,2023-07-01,Canada,50,Tablet
84,Standard,12,2023-04-13,2023-06-25,Australia,32,Smartphone
1339,Standard,11,2022-11-04,2023-07-05,Spain,30,Laptop
991,Premium,11,2022-11-07,2023-07-01,France,44,SmartTV
2152,Basic,14,2022-08-23,2023-07-12,Spain,42,Laptop
739,Standard,13,2022-06-21,2023-06-28,Spain,27,Smartphone
2126,Premium,12,2022-08-13,2023-07-09,UnitedStates,35,Smartphone
1364,Basic,14,2022-07-01,2023-07-04,Australia,47,Tablet
1932,Basic,11,2022-07-09,2023-07-11,Canada,41,Tablet
1728,Standard,15,2022-07-26,2023-07-07,Mexico,35,Smartphone
2221,Premium,14,2022-08-16,2023-07-09,France,47,SmartTV
1439,Basic,14,2022-06-24,2023-07-04,Australia,47,Laptop
1107,Basic,15,2022-08-31,2023-07-01,Canada,36,SmartTV
1594,Premium,15,2022-08-16,2023-07-07,Spain,49,Tablet
636,Premium,10,2022-10-28,2023-07-01,Spain,33,SmartTV
2043,Standard,12,2022-11-05,2023-07-09,Mexico,45,SmartTV
1169,Standard,13,2022-07-15,2023-07-02,Australia,48,Smartphone
2482,Standard,13,2022-08-06,2023-07-14,Spain,37,Laptop
1556,Premium,10,2022-10-14,2023-07-05,UnitedStates,29,Smartphone
791,Premium,15,2022-08-25,2023-06-30,UnitedStates,29,Smartphone
1895,Basic,15,2022-11-01,2023-07-09,Italy,45,Laptop
26,Premium,15,2022-01-12,2023-06-27,France,29,Smartphone
460,Premium,10,2022-06-30,2023-06-28,Italy,30,SmartTV
491,Premium,12,2022-10-07,2023-06-28,UnitedStates,28,Smartphone
1215,Standard,13,2022-08-04,2023-07-03,Germany,41,Laptop
2108,Basic,15,2022-11-08,2023-07-10,UnitedStates,50,Smartphone
1487,Basic,13,2022-10-03,2023-07-05,Brazil,29,Smartphone
968,Standard,13,2022-08-31,2023-07-03,UnitedStates,50,Tablet
119,Standard,11,2022-09-20,2023-06-25,Spain,44,Smartphone
2189,Basic,15,2022-10-04,2023-07-09,Australia,35,Laptop
522,Basic,14,2022-06-17,2023-06-27,Canada,32,Tablet
527,Premium,10,2022-07-10,2023-06-28,Brazil,48,Tablet
1986,Premium,15,2022-08-28,2023-07-09,Spain,27,SmartTV
488,Standard,11,2022-10-08,2023-06-28,Mexico,33,SmartTV
1414,Standard,15,2022-11-01,2023-07-06,Spain,41,Tablet
36,Premium,15,2022-03-01,2023-06-27,France,35,Tablet
1013,Standard,12,2022-06-27,2023-07-02,UnitedStates,42,SmartTV
1641,Premium,10,2022-07-16,2023-07-06,Spain,41,Tablet
1806,Premium,15,2022-09-05,2023-07-07,Spain,49,Laptop
856,Premium,10,2022-10-06,2023-06-30,France,32,SmartTV
615,Standard,13,2022-08-15,2023-06-27,Germany,43,SmartTV
1308,Standard,15,2022-07-12,2023-07-06,Mexico,39,Tablet
1193,Standard,14,2022-10-16,2023-07-03,UnitedStates,34,Tablet
1127,Premium,11,2022-10-26,2023-07-02,Brazil,33,Tablet
1258,Standard,15,2022-10-10,2023-07-03,UnitedKingdom,42,Tablet
2476,Basic,13,2022-08-31,2023-07-15,France,28,Tablet
934,Standard,11,2022-08-06,2023-07-01,Spain,34,Smartphone
1913,Standard,11,2022-09-14,2023-07-08,UnitedStates,46,Tablet
2265,Standard,10,2022-08-30,2023-07-10,Germany,43,Tablet
2293,Standard,12,2022-08-23,2023-07-11,UnitedKingdom,28,Tablet
1247,Basic,13,2022-09-01,2023-07-02,Brazil,41,Smartphone
2242,Basic,12,2022-10-30,2023-07-10,Spain,50,SmartTV
740,Basic,14,2022-06-16,2023-06-29,Italy,30,Tablet
1497,Basic,15,2022-07-29,2023-07-03,Canada,35,SmartTV
1289,Basic,12,2022-07-02,2023-07-04,Australia,46,Tablet
850,Basic,13,2022-11-13,2023-06-30,UnitedStates,51,SmartTV
395,Basic,12,2022-06-05,2023-06-26,Germany,45,Laptop
167,Basic,13,2022-04-07,2023-06-24,Brazil,29,Smartphone
1592,Basic,10,2022-08-14,2023-07-06,Brazil,34,Tablet
163,Standard,11,2022-04-05,2023-06-26,UnitedKingdom,29,Laptop
2381,Premium,12,2022-10-30,2023-07-11,UnitedStates,30,Laptop
1111,Premium,13,2022-09-10,2023-07-01,France,51,SmartTV
1668,Standard,13,2022-09-08,2023-07-08,Mexico,33,Tablet
822,Basic,11,2022-07-24,2023-06-29,Canada,36,Laptop
306,Premium,13,2022-07-06,2023-06-27,France,45,Tablet
